seq_id,PCR1,PCR2,PCR3,PCR4,PCR5,PCR6
005523,74,77,78,78,77,75
005524,28,24,20,17,14,11
005525,97,124,155,191,232,278
005526,24,11,5,2,1,0
005527,66,66,64,62,59,55
005528,92,91,89,85,80,75
005529,145,127,109,92,76,62
005530,49,41,34,27,21,16
005531,214,252,291,331,371,409
005532,76,72,67,61,55,49
005533,69,70,70,68,65,62
005534,103,107,109,109,108,105
005535,69,69,67,64,61,57
005536,45,51,56,61,65,68
005537,58,53,48,42,37,32
005538,66,68,68,67,65,62
005539,86,100,114,128,142,155
005540,94,92,89,85,80,74
005541,105,92,79,67,56,46
005542,151,194,245,305,373,450
005543,146,136,124,111,98,85
005544,126,120,112,103,93,83
005545,57,52,47,42,37,32
005546,47,33,23,16,11,7
005547,79,89,99,108,116,123
005548,33,32,31,29,27,25
005549,34,31,28,25,22,19
005550,107,81,60,44,32,23
005551,67,63,58,53,47,41
005552,53,50,47,43,39,35
005553,62,50,40,31,24,18
005554,207,244,282,321,360,398
005555,30,23,17,13,9,6
005556,47,45,42,39,36,32
005557,73,61,50,40,32,25
005558,92,76,61,48,38,29
005559,68,63,57,51,45,39
005560,126,103,82,65,50,38
005561,114,167,240,340,474,651
005562,51,47,42,37,32,27
005563,283,275,262,246,227,207
005564,115,99,84,70,57,46
005565,56,50,44,38,32,27
005566,161,173,183,190,194,196
005567,49,59,69,80,91,102
005568,116,115,112,108,102,95
005569,183,210,236,261,284,305
005570,85,80,74,67,60,53
005571,42,24,14,8,4,2
005572,114,127,139,149,158,165
005573,98,105,111,115,118,119
005574,58,51,44,37,31,25
005575,81,84,85,85,84,82
005576,49,54,59,63,66,68
005577,109,100,90,80,70,60
005578,65,70,75,79,82,83
005579,53,63,73,83,93,103
005580,44,41,37,33,29,25
005581,122,119,114,107,99,90
005582,33,26,20,15,11,8
005583,149,146,141,134,125,115
005584,71,66,60,54,47,41
005585,74,57,43,32,23,16
005586,59,50,42,34,27,21
005587,130,133,134,133,130,125
005588,129,141,152,161,168,173
005589,76,58,43,32,23,16
005590,70,60,51,42,34,27
005591,57,62,66,69,71,72
005592,81,73,65,57,49,41
005593,92,93,93,91,88,84
005594,93,78,64,52,41,32
005595,32,28,24,20,16,13
005596,67,65,62,58,54,49
005597,57,59,60,61,61,60
005598,86,88,89,88,86,83
005599,86,78,70,62,54,46
005600,75,72,68,64,59,53
005601,57,53,49,44,39,34
005602,65,69,72,74,75,74
005603,47,45,42,39,35,31
005604,159,139,119,101,84,69
005605,84,77,69,61,53,46
005606,71,75,78,80,80,79
005607,80,76,71,65,59,53
005608,23,16,11,8,5,3
005609,80,81,81,80,77,73
005610,146,170,194,218,241,262
005611,120,140,161,182,203,223
005612,75,58,44,33,24,18
005613,305,327,344,356,363,365
005614,81,74,66,58,50,43
005615,151,157,160,160,158,154
005616,127,155,185,218,253,289
005617,50,42,34,27,21,16
005618,65,64,62,59,55,51
005619,163,150,135,120,105,90
005620,28,25,22,19,16,14
005621,96,94,91,86,80,74
005622,48,40,32,26,20,15
005623,46,47,47,46,44,42
005624,56,57,57,56,54,52
005625,109,127,146,165,184,202
005626,84,79,73,66,59,52
005627,22,6,2,1,0,0
005628,110,116,120,122,122,121
005629,58,49,41,34,27,21
005630,203,200,194,185,174,161
005631,64,61,57,53,48,43
005632,45,39,33,28,23,19
005633,55,57,58,58,57,55
005634,107,96,85,74,63,53
005635,102,95,87,78,69,60
005636,116,139,163,188,214,240
005637,27,32,38,44,50,56
005638,65,62,58,53,48,43
005639,72,69,65,60,54,48
005640,79,74,68,62,55,48
005641,48,50,51,52,52,51
005642,68,80,93,106,119,132
005643,111,150,200,262,338,430
005644,56,55,53,50,47,43
005645,57,62,66,69,71,72
005646,104,104,102,98,93,87
005647,64,54,45,37,30,24
005648,57,65,73,80,87,93
005649,40,34,28,23,18,14
005650,108,107,104,100,94,87
005651,50,49,47,45,42,39
005652,92,101,109,116,122,126
005653,104,102,99,94,88,81
005654,66,70,73,75,76,76
005655,84,89,93,95,96,96
005656,56,52,47,42,37,32
005657,18,4,1,0,0,0
005658,31,30,28,26,24,22
005659,80,79,76,72,67,62
005660,75,70,64,58,51,45
005661,55,53,51,48,44,40
005662,125,114,102,90,78,67
005663,66,68,69,69,68,66
005664,63,66,68,69,69,68
005665,66,75,84,93,101,108
005666,90,108,128,149,171,193
005667,125,125,122,118,112,105
005668,170,193,216,237,257,274
005669,59,57,54,51,47,43
005670,94,79,66,54,43,34
005671,91,81,71,61,52,43
005672,85,85,84,81,77,72
005673,66,54,43,34,26,20
005674,131,109,89,71,56,44
005675,71,72,72,71,69,66
005676,59,50,42,34,27,21
005677,63,53,44,36,29,23
005678,52,44,37,30,24,19
005679,77,72,66,59,52,45
005680,45,40,35,30,26,22
005681,89,82,74,66,58,50
005682,64,61,57,53,48,43
005683,93,85,76,67,58,50
005684,60,74,90,107,125,144
005685,164,185,205,223,239,253
005686,78,67,57,48,39,32
005687,120,103,87,72,59,48
005688,121,149,180,214,250,288
005689,122,110,97,84,72,61
005690,114,120,124,126,126,124
005691,34,37,40,43,45,46
005692,85,70,56,44,34,26
005693,93,92,90,86,81,75
005694,59,69,80,91,102,113
005695,96,102,107,110,111,111
005696,31,25,20,16,12,9
005697,41,36,31,26,22,18
005698,93,95,96,95,93,89
005699,93,87,80,72,64,56
005700,57,53,48,43,38,33
005701,112,125,137,148,158,166
005702,40,36,32,28,24,20
005703,72,83,94,105,115,124
005704,48,47,45,42,39,36
005705,119,151,188,230,277,329
005706,13,3,1,0,0,0
005707,88,102,116,130,143,155
005708,67,60,52,45,38,32
005709,94,108,122,136,149,161
005710,192,182,169,155,140,124
005711,56,58,59,59,58,56
005712,49,49,48,46,44,41
005713,47,40,33,27,22,17
005714,107,98,88,78,68,59
005715,30,32,34,35,36,36
005716,196,184,170,154,137,120
005717,143,167,191,215,239,261
005718,71,71,70,68,65,61
005719,88,89,89,87,84,80
005720,74,86,98,110,122,133
005721,91,103,115,126,136,145
005722,64,67,69,70,70,69
005723,65,60,55,49,43,38
005724,104,99,93,86,78,70
005725,84,91,97,101,104,105
005726,68,65,61,56,51,46
005727,127,125,121,115,108,100
005728,93,104,114,123,130,136
005729,210,260,316,378,445,516
005730,96,77,60,46,35,26
005731,119,122,123,122,119,115
005732,84,69,56,44,34,26
005733,25,24,23,22,20,18
005734,96,103,109,113,116,117
005735,96,96,94,91,87,81
005736,74,66,58,50,42,35
005737,59,53,47,41,35,30
005738,71,64,56,48,41,34
005739,84,71,59,48,39,31
005740,87,100,113,126,138,149
005741,48,39,31,25,20,15
005742,50,47,43,39,35,31
005743,65,67,68,68,67,65
005744,61,50,40,31,24,18
005745,30,25,20,16,13,10
005746,38,29,21,15,11,8
005747,122,106,90,75,62,50
005748,53,46,40,34,28,23
005749,86,76,66,56,47,39
005750,176,190,201,210,216,218
005751,59,58,56,54,51,47
005752,99,103,105,106,105,102
005753,167,178,186,192,195,195
005754,65,62,58,53,48,43
005755,118,121,121,120,117,112
005756,58,56,53,49,45,41
005757,42,34,27,21,16,12
005758,89,101,113,124,134,143
005759,31,11,4,1,0,0
005760,159,174,187,198,206,212
005761,119,146,176,209,244,280
005762,56,49,42,35,29,24
005763,75,70,64,58,52,46
005764,82,78,73,67,60,53
005765,60,63,65,66,66,65
005766,72,69,65,60,55,49
005767,142,131,119,106,93,81
005768,49,48,46,44,41,38
005769,72,65,58,51,44,37
005770,80,79,77,74,70,65
005771,52,43,35,28,22,17
005772,48,49,49,48,46,44
005773,125,138,149,158,165,170
005774,68,63,58,52,46,40
005775,56,57,57,56,54,52
005776,73,65,57,49,42,35
005777,65,61,56,50,44,38
005778,35,26,19,14,10,7
005779,63,65,66,66,65,63
005780,43,40,37,33,29,25
005781,56,46,37,29,23,18
005782,79,83,86,87,87,86
005783,105,125,146,168,190,212
005784,38,40,41,42,42,42
005785,100,120,142,165,189,213
005786,78,89,100,110,119,127
005787,158,151,141,130,118,105
005788,59,56,53,49,45,40
005789,101,95,88,80,72,64
005790,57,55,52,49,45,41
005791,99,109,118,125,131,135
005792,82,88,93,96,98,98
005793,104,122,141,160,179,197
005794,80,96,113,131,149,167
005795,186,180,171,160,147,133
005796,63,60,56,52,47,42
005797,70,85,102,120,139,159
005798,95,102,107,111,113,113
005799,76,80,83,84,84,83
005800,92,104,116,127,137,146
005801,92,97,101,103,103,102
005802,88,94,99,103,105,106
005803,82,93,104,114,123,131
005804,140,139,135,129,122,113
005805,95,86,77,68,59,50
005806,70,65,59,53,47,41
005807,46,42,38,34,30,26
005808,58,53,47,41,35,30
005809,87,82,76,69,62,55
005810,68,68,66,63,60,56
005811,55,54,52,50,47,44
005812,97,89,80,71,62,53
005813,36,32,28,24,20,17
005814,81,86,90,92,93,93
005815,138,149,158,165,170,172
005816,70,57,45,35,27,21
005817,60,54,48,42,36,31
005818,135,143,149,153,154,153
005819,69,78,86,94,101,107
005820,108,123,138,152,165,177
005821,104,125,148,173,199,225
005822,57,65,73,80,86,92
005823,46,37,29,23,18,14
005824,63,62,60,57,54,50
005825,86,82,76,70,63,56
005826,62,62,61,59,56,53
005827,85,77,69,61,53,45
005828,61,48,37,28,21,15
005829,128,106,86,69,54,42
005830,79,89,99,108,116,123
005831,79,62,47,35,26,19
005832,63,57,50,43,37,31
005833,99,102,104,104,102,99
005834,75,61,49,38,29,22
005835,91,91,89,86,82,77
005836,63,65,66,66,65,63
005837,64,56,48,41,34,28
005838,94,92,88,83,77,70
005839,64,57,50,43,37,31
005840,123,110,97,84,71,60
005841,69,71,72,71,69,66
005842,54,56,57,57,56,54
005843,39,33,27,22,18,14
005844,77,77,76,74,71,67
005845,56,56,55,53,51,48
005846,72,75,76,76,75,73
005847,80,70,61,52,44,36
005848,64,77,91,106,121,136
005849,50,56,61,66,70,73
005850,128,154,183,213,245,277
005851,89,95,100,104,106,106
005852,70,65,59,53,47,41
005853,108,116,122,126,128,128
005854,87,81,74,67,59,52
005855,113,133,153,174,194,213
005856,66,76,85,94,102,109
005857,52,50,48,45,41,37
005858,45,39,33,28,23,19
005859,100,99,96,92,87,81
005860,82,69,57,46,37,29
005861,107,104,99,93,86,78
005862,108,114,118,121,122,121
005863,94,110,126,142,158,173
005864,42,41,40,38,36,33
005865,86,84,80,75,69,63
005866,72,69,65,60,55,50
005867,44,45,45,44,42,40
005868,147,141,133,123,112,101
005869,99,99,97,94,90,84
005870,122,149,178,209,242,276
005871,67,60,52,45,38,32
005872,99,110,120,129,136,141
005873,61,59,56,52,48,44
005874,67,59,51,44,37,31
005875,50,48,45,41,37,33
005876,63,58,53,47,41,36
005877,94,97,98,97,95,92
005878,48,50,51,51,50,48
005879,46,39,33,27,22,18
005880,100,108,114,119,122,123
005881,54,57,59,60,60,59
005882,55,52,48,44,40,35
005883,95,78,63,50,39,30
005884,57,54,51,47,43,38
005885,73,75,75,74,72,69
005886,53,49,44,39,34,29
005887,75,85,94,103,111,118
005888,94,79,65,53,42,33
005889,74,76,77,76,74,71
005890,90,78,66,55,45,37
005891,139,122,105,89,74,61
005892,95,97,98,97,95,91
005893,93,94,93,90,86,81
005894,87,85,82,78,73,67
005895,80,80,79,77,74,70
005896,62,69,76,82,87,91
005897,71,52,38,27,19,13
005898,63,74,85,96,107,117
005899,36,33,30,27,24,21
005900,105,113,119,123,126,127
005901,70,65,59,53,47,41
005902,47,57,68,80,93,106
005903,39,34,30,26,22,18
005904,103,80,61,46,34,25
005905,58,65,72,79,85,90
005906,37,29,23,18,14,10
005907,103,104,103,100,96,91
005908,73,76,78,79,78,76
005909,89,97,104,109,113,115
005910,81,74,66,58,50,43
005911,85,70,57,45,35,27
005912,85,93,100,106,111,114
005913,96,107,117,126,134,140
005914,108,108,106,103,98,92
005915,48,42,36,30,25,20
005916,50,38,29,21,15,11
005917,44,46,48,49,49,49
005918,48,44,40,36,32,28
005919,50,39,30,23,17,12
005920,78,81,82,82,81,78
005921,62,63,63,62,60,57
005922,63,72,81,90,98,105
005923,75,92,111,132,154,177
005924,64,63,61,58,55,51
005925,158,144,129,114,99,85
005926,81,81,80,78,75,71
005927,73,79,84,88,91,92
005928,73,70,66,61,56,51
005929,49,55,60,65,69,72
005930,83,91,98,104,108,111
005931,54,44,35,28,22,17
005932,118,102,87,73,60,49
005933,64,53,43,35,28,22
005934,57,55,52,49,45,41
005935,37,35,32,29,26,23
005936,95,98,99,98,96,93
005937,60,56,51,46,41,36
005938,64,67,69,70,70,69
005939,50,38,28,20,14,10
005940,217,234,248,259,266,269
005941,43,38,33,28,23,19
005942,36,29,23,18,14,11
005943,22,21,19,17,15,13
005944,80,90,99,107,114,120
005945,129,112,96,81,67,55
005946,22,5,1,0,0,0
005947,140,146,150,151,150,147
005948,97,109,121,132,142,150
005949,116,122,127,130,131,130
005950,52,49,45,41,37,33
005951,82,90,97,103,108,112
005952,77,70,63,56,49,42
005953,58,49,41,34,27,22
005954,89,76,64,53,43,35
005955,155,162,166,167,166,162
005956,120,126,130,132,132,130
005957,98,102,104,104,103,100
005958,52,46,40,34,29,24
005959,92,96,98,99,98,96
005960,68,61,54,47,40,34
005961,117,99,82,67,54,43
005962,70,79,87,95,102,108
005963,80,89,97,104,110,115
005964,100,101,100,98,94,89
005965,47,36,27,20,15,11
005966,64,71,77,82,86,89
005967,66,55,45,36,28,22
005968,81,91,100,108,115,121
005969,103,109,114,117,118,117
005970,104,123,143,163,183,203
005971,90,105,121,137,152,167
005972,90,94,96,96,95,93
005973,61,57,52,47,42,37
005974,63,51,40,31,24,18
005975,93,75,59,46,35,26
005976,68,63,58,52,46,40
005977,50,53,55,57,58,58
005978,113,104,94,84,73,63
005979,108,137,171,210,254,303
005980,62,58,53,48,43,38
005981,89,92,94,94,93,90
005982,64,62,59,55,50,45
005983,43,39,35,31,27,23
005984,69,59,50,42,34,27
005985,48,31,19,12,7,4
005986,151,190,235,286,343,405
005987,56,50,44,38,33,28
005988,120,116,110,102,93,84
005989,93,127,170,224,291,372
005990,91,99,106,112,116,118
005991,81,100,121,144,169,195
005992,44,38,33,28,23,19
005993,80,73,66,58,50,43
005994,69,72,74,74,73,71
005995,56,57,57,56,54,52
005996,74,78,81,82,82,81
005997,110,127,144,161,177,192
005998,51,38,28,20,14,10
005999,84,88,91,92,92,91
006000,61,54,47,40,34,28
006001,98,88,78,68,58,49
006002,111,119,125,129,131,131
006003,57,53,48,43,38,33
006004,48,48,47,45,43,40
006005,71,70,67,63,59,54
006006,120,127,132,135,136,135
006007,89,96,102,106,109,110
006008,67,62,57,51,45,39
006009,245,192,148,112,84,62
006010,59,69,79,89,99,108
006011,54,53,51,49,46,43
006012,113,125,136,146,154,160
006013,51,45,39,34,29,24
006014,92,74,58,45,34,25
006015,74,65,56,48,40,33
006016,81,76,70,64,57,50
006017,72,74,74,73,71,68
006018,101,135,177,228,290,363
006019,78,89,99,109,118,126
006020,50,27,14,7,4,2
006021,83,85,85,84,82,79
006022,45,44,42,40,37,34
006023,104,91,78,66,55,45
006024,90,86,80,74,67,60
006025,60,72,85,99,113,127
006026,64,71,78,84,89,93
006027,93,94,94,92,89,85
006028,64,79,95,113,132,152
006029,81,83,84,83,81,78
006030,64,59,54,48,42,36
006031,77,79,80,80,78,75
006032,88,116,151,193,243,301
006033,115,122,127,130,132,132
006034,68,66,63,59,54,49
006035,126,119,111,102,92,82
006036,89,103,118,133,147,160
006037,82,82,81,79,75,71
006038,48,47,45,42,39,36
006039,92,71,53,39,28,20
006040,85,87,88,87,85,82
006041,136,153,169,184,197,208
006042,160,171,180,186,189,189
006043,89,77,66,56,46,38
006044,26,8,2,1,0,0
006045,104,99,92,85,77,69
006046,151,153,152,148,142,134
006047,182,166,149,132,115,99
006048,115,122,127,130,131,130
006049,59,55,50,45,40,35
006050,52,46,40,34,29,24
006051,166,150,133,116,100,85
006052,130,127,122,115,107,98
006053,49,38,29,22,16,12
006054,56,59,61,62,62,61
006055,81,78,74,69,64,58
006056,40,39,37,35,32,29
006057,133,135,135,133,129,123
006058,88,92,95,96,96,94
006059,58,57,55,52,49,45
006060,68,74,79,83,86,88
006061,151,210,288,388,515,673
006062,57,51,45,39,33,28
006063,102,117,132,147,161,174
006064,91,82,73,64,55,47
006065,56,53,50,46,42,38
006066,81,103,129,159,193,230
006067,67,63,58,53,47,41
006068,105,126,149,173,198,223
006069,43,38,33,28,24,20
006070,104,106,107,106,103,99
006071,97,112,127,142,156,169
006072,65,70,74,77,79,80
006073,102,135,175,224,282,350
006074,58,61,63,64,64,63
006075,81,75,69,62,55,48
006076,57,49,41,34,28,23
006077,74,80,85,88,90,91
006078,74,70,65,59,53,47
006079,47,50,52,53,53,53
006080,61,55,49,43,37,31
006081,104,99,93,86,78,70
006082,69,58,48,39,31,24
006083,111,112,111,108,104,98
006084,56,45,36,28,22,17
006085,58,50,42,35,28,22
006086,47,35,25,18,13,9
006087,129,114,99,85,72,60
006088,49,53,56,58,59,59
006089,34,37,39,41,42,42
006090,68,64,59,54,49,43
006091,128,142,154,165,174,181
006092,55,59,62,64,65,65
006093,48,48,48,47,45,43
006094,111,87,67,51,38,28
006095,87,81,74,67,60,53
006096,59,63,66,68,69,69
006097,87,81,74,67,60,53
006098,169,172,172,169,163,155
006099,85,89,91,92,91,89
006100,99,78,61,47,35,26
006101,59,62,64,65,65,64
006102,129,132,133,132,129,124
006103,101,115,128,140,151,161
006104,48,50,51,51,50,49
006105,98,101,102,101,99,95
006106,84,73,62,52,43,35
006107,86,79,71,63,55,47
006108,116,119,120,119,116,111
006109,73,89,106,124,143,163
006110,143,131,118,105,92,79
006111,106,129,154,181,209,238
006112,97,117,139,162,186,210
006113,61,44,31,22,15,10
006114,110,107,102,96,89,81
006115,95,90,84,77,69,61
006116,146,140,132,123,113,102
006117,42,38,34,30,26,22
006118,66,73,80,86,91,95
006119,78,76,73,69,64,59
006120,148,136,123,109,95,82
006121,68,64,60,55,50,44
006122,89,61,41,27,18,12
006123,51,48,45,41,37,33
006124,169,154,138,122,106,91
006125,112,128,143,157,170,181
006126,86,98,110,121,131,140
006127,115,118,119,118,116,112
006128,75,69,62,55,48,41
006129,46,40,34,29,24,20
006130,106,119,131,142,152,160
006131,55,44,34,26,20,15
006132,73,73,72,70,67,63
006133,80,77,73,68,62,56
006134,81,93,105,116,127,136
006135,89,74,61,49,39,31
006136,114,117,118,117,115,111
006137,122,130,136,140,142,142
006138,194,192,187,179,168,156
006139,82,89,95,100,104,106
006140,76,79,81,81,80,78
006141,59,74,91,110,131,154
006142,54,59,64,68,71,73
006143,66,68,69,69,68,66
006144,96,96,94,91,86,80
006145,99,141,197,271,367,489
006146,70,69,67,64,60,56
006147,43,42,41,39,37,34
006148,93,83,72,62,52,43
006149,88,67,50,37,27,19
006150,54,55,55,54,52,49
006151,39,35,31,27,23,19
006152,57,61,65,68,70,71
006153,162,168,172,173,171,167
006154,73,66,59,52,45,38
006155,68,63,57,51,45,39
006156,58,29,14,7,3,1
006157,113,110,105,99,92,84
006158,108,93,78,65,53,43
006159,53,54,54,53,52,50
006160,134,142,148,152,153,152
006161,45,42,39,36,32,28
006162,47,40,33,27,22,18
006163,69,64,58,52,46,40
006164,68,50,36,26,18,12
006165,84,83,81,78,74,69
006166,124,123,120,115,109,101
006167,63,64,63,61,59,56
006168,57,54,50,46,42,37
006169,234,277,322,368,414,459
006170,111,109,105,100,93,86
006171,73,57,44,33,25,18
006172,25,10,4,2,1,0
006173,79,92,105,118,130,141
006174,56,53,50,46,42,38
006175,52,49,46,42,38,34
006176,139,135,129,121,112,102
006177,76,84,91,97,102,106
006178,66,59,52,45,38,32
006179,197,216,233,247,258,265
006180,64,57,50,43,37,31
006181,126,130,132,132,130,126
006182,99,100,99,97,93,88
006183,53,50,46,42,38,34
006184,82,70,59,49,40,32
006185,89,87,84,79,74,68
006186,55,46,38,31,25,20
006187,63,50,39,30,22,16
006188,114,123,130,135,138,139
006189,54,46,38,31,25,20
006190,144,150,154,155,154,151
006191,101,99,95,90,84,77
006192,56,53,49,45,40,35
006193,95,97,97,96,93,89
006194,98,84,71,59,48,39
006195,21,17,13,10,8,6
006196,91,83,74,65,56,48
006197,100,114,127,139,150,160
006198,73,82,90,98,105,110
006199,63,58,53,48,42,37
006200,89,85,79,72,65,58
006201,64,72,79,86,92,97
006202,61,55,48,42,36,30
006203,60,56,51,46,41,36
006204,93,99,103,106,107,106
006205,95,93,89,84,78,71
006206,72,72,70,67,64,60
006207,148,120,96,75,58,44
006208,63,56,49,42,36,30
006209,144,175,209,246,285,325
006210,47,21,9,4,2,1
006211,57,52,46,40,34,29
006212,51,42,34,27,21,16
006213,72,70,67,63,58,53
006214,153,173,192,210,226,239
006215,60,52,44,37,31,25
006216,215,268,328,395,468,546
006217,77,69,61,53,45,38
006218,87,84,80,75,69,63
006219,103,99,94,88,81,73
006220,171,226,294,376,474,588
006221,84,84,82,79,75,70
006222,90,110,133,158,184,212
006223,91,94,96,96,95,92
006224,99,92,84,75,66,57
006225,91,83,74,65,56,48
006226,159,192,228,266,306,346
006227,85,86,86,84,81,77
006228,86,90,92,93,92,90
006229,105,108,109,109,107,103
006230,122,125,125,123,119,114
006231,77,80,82,82,81,79
006232,68,75,81,86,90,93
006233,58,60,61,61,60,58
006234,87,88,87,85,82,78
006235,76,81,85,88,90,90
006236,48,49,49,48,47,45
006237,92,69,51,37,26,18
006238,76,63,51,41,32,25
006239,80,76,71,65,59,53
006240,42,43,43,43,42,40
006241,86,113,146,186,233,288
006242,58,61,63,64,64,63
006243,69,72,74,75,75,74
006244,87,67,51,38,28,20
006245,53,43,34,27,21,16
006246,65,54,44,35,28,22
006247,28,24,20,17,14,11
006248,104,91,78,66,55,45
006249,124,138,151,163,173,181
006250,152,163,171,177,180,181
006251,74,80,84,87,89,90
006252,59,57,54,50,46,42
006253,76,73,69,64,58,52
006254,69,65,60,55,49,43
006255,69,69,67,64,61,57
006256,52,50,47,43,39,35
006257,71,64,56,49,42,35
006258,67,69,69,68,66,63
006259,50,42,35,29,23,18
006260,131,152,173,193,212,230
006261,46,47,48,48,47,45
006262,37,31,25,20,16,12
006263,79,81,82,82,80,77
006264,88,96,103,109,113,116
006265,61,57,53,48,43,38
006266,30,25,21,17,14,11
006267,91,80,69,58,48,39
006268,39,45,51,57,62,67
006269,79,71,62,54,46,39
006270,77,86,95,103,110,116
006271,75,67,59,51,44,37
006272,56,66,76,86,96,105
006273,70,78,85,91,96,100
006274,51,49,46,42,38,34
006275,59,64,68,71,73,74
006276,100,111,121,129,136,141
006277,135,151,166,179,190,199
006278,88,112,141,174,212,254
006279,41,39,36,33,30,27
006280,165,147,129,111,94,79
006281,46,46,45,44,42,39
006282,97,81,66,53,42,33
006283,143,159,173,186,197,205
006284,51,59,68,77,85,93
006285,96,74,56,42,31,22
006286,135,146,155,162,167,170
006287,84,87,89,89,88,86
006288,43,45,47,48,48,48
006289,39,30,23,17,13,9
006290,61,56,51,45,39,34
006291,187,221,256,292,328,363
006292,112,92,74,59,46,35
006293,40,37,34,31,28,25
006294,56,53,49,45,40,35
006295,110,99,88,77,66,56
006296,266,309,353,397,439,478
006297,118,111,103,94,84,74
006298,40,38,36,33,30,27
006299,58,57,55,52,49,45
006300,49,49,48,46,43,40
006301,57,49,42,35,29,23
006302,45,38,32,26,21,17
006303,107,130,155,182,211,241
006304,55,59,62,64,65,65
006305,35,30,25,21,17,14
006306,87,107,130,155,182,211
006307,66,58,50,42,35,29
006308,103,81,63,48,36,27
006309,40,31,24,18,13,9
006310,50,45,40,35,30,25
006311,62,73,84,95,106,116
006312,48,52,55,57,58,58
006313,74,94,117,143,172,204
006314,67,67,66,64,61,57
006315,76,86,95,104,112,118
006316,120,136,151,165,178,189
006317,74,74,72,69,65,61
006318,29,27,25,23,21,19
006319,45,40,35,30,26,22
006320,18,4,1,0,0,0
006321,59,49,40,32,25,20
006322,40,29,21,15,10,7
006323,89,81,72,63,54,46
006324,120,141,162,183,204,224
006325,53,45,38,31,25,20
006326,42,37,32,27,23,19
006327,67,55,44,35,27,21
006328,47,41,35,30,25,21
006329,76,70,63,56,49,42
006330,95,116,139,164,190,217
006331,168,165,159,151,141,130
006332,99,99,97,93,88,82
006333,90,100,109,117,124,129
006334,66,83,103,126,152,180
006335,79,80,80,78,75,71
006336,169,161,151,139,126,113
006337,37,33,29,25,21,17
006338,57,61,64,66,67,67
006339,43,49,55,61,66,71
006340,97,113,130,147,163,178
006341,66,60,53,46,39,33
006342,153,193,239,291,349,412
006343,57,60,62,63,63,62
006344,117,117,115,111,106,100
006345,69,84,101,120,140,161
006346,12,3,1,0,0,0
006347,126,120,112,103,93,83
006348,75,87,99,111,123,134
006349,36,29,23,18,14,10
006350,139,154,168,180,190,197
006351,84,80,75,69,63,56
006352,48,55,62,69,75,81
006353,110,99,87,75,64,54
006354,81,74,66,58,50,43
006355,52,51,49,46,43,39
006356,50,50,49,47,45,42
006357,46,54,63,72,81,90
006358,131,161,194,230,269,310
006359,75,64,53,43,35,28
006360,65,58,50,43,36,30
006361,57,57,56,54,51,47
006362,85,72,60,49,39,31
006363,80,79,77,73,69,64
006364,145,134,122,109,96,83
006365,51,40,31,24,18,13
006366,130,116,101,87,74,62
006367,54,59,63,66,68,69
006368,48,50,51,51,50,49
006369,73,74,73,71,68,64
006370,82,88,93,97,99,100
006371,105,115,124,132,138,142
006372,153,182,212,243,274,305
006373,67,57,48,40,33,26
006374,45,47,48,48,48,47
006375,43,35,28,22,17,13
006376,47,41,35,29,24,20
006377,119,133,146,158,168,176
006378,73,71,68,64,60,55
006379,96,83,71,59,49,40
006380,74,68,61,54,47,40
006381,68,66,63,59,55,50
006382,40,40,39,38,36,34
006383,145,170,196,222,248,273
006384,103,120,137,154,171,187
006385,46,42,37,32,28,24
006386,94,75,59,46,35,26
006387,41,36,31,26,22,18
006388,81,69,58,48,39,31
006389,83,65,50,38,28,21
006390,66,83,102,124,148,174
006391,87,88,87,85,82,77
006392,165,190,215,239,262,283
006393,63,52,42,33,26,20
006394,63,56,49,42,35,29
006395,126,111,96,82,69,57
006396,68,70,70,69,67,64
006397,87,83,78,72,65,58
006398,118,110,101,91,81,71
006399,47,60,75,93,113,135
006400,112,93,76,61,48,37
006401,108,89,72,57,45,35
006402,181,210,239,268,296,322
006403,89,98,106,113,119,123
006404,77,75,72,68,63,58
006405,49,52,54,55,55,55
006406,77,72,66,60,53,46
006407,51,46,41,36,31,26
006408,36,35,33,31,28,25
006409,124,141,157,172,186,198
006410,77,76,73,69,65,60
006411,128,139,149,157,163,166
006412,77,70,63,55,48,41
006413,64,53,43,34,27,21
006414,77,62,49,38,29,22
006415,33,31,28,25,22,19
006416,107,90,75,61,49,39
006417,61,63,64,64,63,61
006418,94,70,51,37,26,18
006419,36,40,44,47,50,52
006420,24,7,2,1,0,0
006421,59,61,62,62,61,59
006422,72,68,63,58,52,46
006423,66,58,50,42,35,29
006424,24,7,2,1,0,0
006425,69,75,81,86,89,91
006426,131,151,171,191,210,227
006427,14,3,1,0,0,0
006428,95,92,87,81,74,67
006429,44,41,37,33,29,25
006430,91,103,114,124,133,141
006431,69,72,73,73,72,70
006432,165,176,184,190,193,193
006433,51,50,48,45,42,38
006434,48,55,62,68,74,79
006435,56,51,46,41,36,31
006436,68,55,43,33,25,19
006437,74,78,81,83,84,84
006438,90,95,99,101,102,101
006439,47,53,59,64,69,73
006440,98,108,117,125,132,137
006441,74,80,85,88,90,91
006442,47,45,42,39,36,32
006443,44,39,34,29,24,20
006444,70,67,63,58,53,47
006445,116,93,73,56,43,32
006446,42,39,35,31,27,23
006447,105,113,120,125,128,129
006448,51,48,45,41,37,33
006449,73,64,55,46,38,31
006450,107,119,130,140,148,154
006451,113,113,111,107,102,96
006452,151,144,135,124,112,100
006453,58,56,53,49,45,41
