seq_id,binary_label,pred_probability
284,0,0.0015512023
285,0,0.009328379
286,0,0.0034234507
287,0,0.00023467824
288,0,3.0622163e-05
289,0,0.0003729396
290,0,7.93261e-05
291,0,0.00543283
292,0,0.0026447175
294,0,0.00013090267
295,0,0.0014431648
296,0,0.005971648
297,0,0.00060804177
299,0,0.00078984455
300,0,0.1612921
301,0,7.090504e-05
302,0,0.014099229
303,0,0.004420533
304,0,7.202952e-05
305,0,3.3087075e-05
306,0,0.004628202
307,0,0.00068124186
308,0,1.37378365e-05
309,0,0.0037267846
310,0,2.3432869e-05
311,0,0.0016354534
312,0,4.3707314e-05
313,0,9.049189e-06
314,0,0.00012549777
315,0,6.73168e-05
316,0,2.2477348e-05
317,0,8.6785105e-05
318,0,3.7442027e-05
319,0,1.0592044e-07
320,0,0.00060895894
321,0,3.693461e-05
322,0,0.0003643347
323,0,0.00022999631
324,0,0.00021814095
325,0,0.0076108994
326,0,0.000624982
327,0,0.0012895303
328,0,0.04101089
329,0,5.300538e-05
330,0,1.2022563e-05
331,0,0.0004004049
332,0,0.0011343716
333,0,0.0005232802
334,0,0.008502768
335,0,5.0339395e-06
336,0,0.0068449704
337,0,0.00012365525
338,0,0.04435348
339,0,0.0007826471
340,0,1.8676043e-05
341,0,0.00024044266
342,0,0.0010295141
343,0,0.004972396
344,0,0.0005091922
345,0,5.4355103e-05
346,0,0.045991696
347,0,0.002440728
348,0,0.0006342714
349,0,0.078669146
350,0,0.024878696
351,0,6.5774824e-05
352,0,0.00013602065
353,0,4.134415e-05
354,0,6.3870893e-06
355,0,0.0014486043
356,0,0.00070613937
357,0,0.00016456208
358,0,1.36055e-05
359,0,7.382885e-05
360,0,0.000532748
361,0,0.0039447267
362,0,2.5108275e-05
363,0,2.4943147e-05
364,0,0.00071343186
365,0,4.4942863e-05
366,0,0.000915927
367,0,0.018143522
368,0,0.029355813
369,0,4.7677786e-05
370,0,0.029202769
371,0,0.00056689436
372,0,4.9352988e-05
373,0,0.0022449465
374,0,0.00013163341
375,0,0.00035232573
377,0,9.765119e-06
378,0,0.00033363292
379,0,0.0008320299
380,0,5.058776e-05
381,0,0.0013897556
382,0,3.9326118e-05
383,0,0.0031932269
384,0,0.00017738638
385,0,0.00014035359
386,0,6.616416e-06
387,0,0.00012012353
388,0,0.00036677587
389,0,5.7228153e-06
390,0,0.000228518
391,0,0.00042969457
392,0,1.2418885e-05
393,0,4.3129373e-07
394,0,2.3394543e-06
395,0,0.00022917542
396,0,1.5984506e-05
397,0,0.0044085747
398,0,0.034179717
399,0,0.00024129491
400,0,8.3911575e-05
401,0,0.0025163204
402,0,0.009306051
403,0,0.0002258098
404,0,0.0022093325
405,0,2.4017438e-05
406,0,0.0015260384
407,0,0.0029455589
408,0,0.0029856197
409,0,9.2823975e-05
410,0,0.00027228854
411,0,0.0005290368
412,0,0.006215308
413,0,0.003560057
414,0,0.0018778096
415,0,0.008614688
416,0,0.0018855025
417,0,5.483758e-05
418,0,0.00042456028
419,0,1.5855458e-05
420,0,0.022092521
421,0,0.00034970435
422,0,0.00038057182
423,0,1.4206136e-05
424,0,0.009495584
425,0,2.8889526e-05
426,0,3.7411508e-05
427,0,0.00010910801
428,0,0.0013844419
429,0,0.014607472
430,0,2.7068243e-05
433,0,0.047206502
434,0,0.0050489656
435,0,0.002075906
436,0,0.0033013066
437,0,2.0263838e-06
438,0,1.1993819e-05
439,0,2.669178e-06
440,0,4.6161145e-05
441,0,0.00016611179
442,0,0.35476187
443,0,4.70296e-05
444,0,0.0020370714
445,0,0.002126112
446,0,0.0035704074
447,0,0.0003020479
448,0,0.11120033
449,0,0.0061105224
450,0,0.00028697992
451,0,0.008281903
452,0,0.0017931005
453,0,6.512379e-05
454,0,0.39858708
455,0,9.492454e-07
456,0,0.0046560247
457,0,0.012601984
458,0,0.002202977
459,0,0.000954503
460,0,0.001185106
461,0,2.2261663e-06
462,0,9.3470255e-05
463,0,0.008945916
464,0,0.0007420487
465,0,1.130097e-05
466,0,0.10329011
467,0,0.010163132
468,0,0.0144240735
469,0,2.3485398e-05
470,0,0.013518318
471,0,0.0001394196
472,0,6.7683135e-07
473,0,7.6076576e-05
474,0,0.0052983356
475,0,0.0003143244
476,0,0.0021039175
477,0,0.20423254
478,0,5.186247e-05
479,0,1.3062271e-05
480,0,0.004222247
481,0,2.0721263e-05
482,0,0.012370372
483,0,5.8048754e-06
484,0,0.0003331279
