fold,seq_id,binary_label,pred_probability
1,2319,0,0.5006020452522724
1,2320,0,0.5001370298332891
1,2329,0,0.5000927564435246
1,2330,0,0.5008506660321138
1,2342,0,0.5000806645486774
1,2344,0,0.5105765910161816
1,2346,0,0.5098385997437694
1,2351,0,0.5025155045836757
1,2354,0,0.5001187247810498
1,2357,0,0.5012230279846313
1,2361,0,0.5007766329537354
1,2364,0,0.5005050326393039
1,2365,0,0.500360978681464
1,2367,0,0.5001826079058933
1,2369,0,0.5002519502420576
1,2372,0,0.5000806645486774
1,2377,0,0.5003326392699619
1,2378,0,0.5003243869430537
1,2385,0,0.5001043461504758
1,2397,0,0.5005681159979175
1,2400,0,0.5003266220410121
1,2406,0,0.5003515044277351
1,2408,0,0.5000953006900487
1,2409,0,0.5008130804173535
1,2411,0,0.5002791839134323
1,2415,0,0.5007083996285744
1,2425,0,0.5000806645486774
1,2430,0,0.5018613002896374
1,2433,0,0.5004675883878716
1,2436,0,0.5001389692773289
1,2450,0,0.5001013813020714
1,2452,0,0.500309703241867
1,2458,0,0.5003461355868719
1,2460,0,0.5005974433208864
1,2467,0,0.502616015469453
1,2484,0,0.501242651051197
1,2487,0,0.5009141192331306
1,2497,0,0.5006017439543329
1,2499,0,0.5008249622790445
1,2507,0,0.5013691242889304
1,2508,0,0.5017267459194347
1,2510,0,0.5005992924272702
1,2517,0,0.5002199906026628
1,2520,0,0.5006968330059163
1,2522,0,0.5004300147840477
1,2528,0,0.5011379061750233
1,2529,0,0.5116970845314851
1,2530,0,0.5004461246645029
1,2531,0,0.5001841308683989
1,2535,0,0.5001267234498576
1,2537,0,0.5016137287581458
1,2539,0,0.5017297754284987
1,2540,0,0.5010808984123438
1,2544,0,0.5010555857033058
1,2552,0,0.5022117006913424
1,2561,0,0.500394006591863
1,2573,0,0.5068415734526712
1,2581,0,0.5012183390480653
1,2582,0,0.500347120783265
1,2584,0,0.5003857972664828
1,2586,0,0.5002611396229413
1,2593,0,0.5003389468810832
1,2594,0,0.500107487746669
1,2596,0,0.5008290068252926
1,2599,0,0.5001182242292916
1,2600,0,0.5002194750104074
1,2608,0,0.5036495697745854
1,2614,0,0.5008902778406251
1,2616,0,0.5021375049535947
1,2621,0,0.5070626913198171
1,2638,0,0.5011853585668232
1,2642,0,0.5003902961376926
1,2647,0,0.5004242037171711
1,2648,0,0.5245671272359392
1,2649,0,0.5000806645486774
1,2650,0,0.5015917607299027
1,2653,0,0.5010424894947334
1,2658,0,0.5001424535974041
1,2661,0,0.5017449830685264
1,2664,0,0.5005297187297806
1,2671,0,0.500459563468433
1,2674,0,0.501520789324926
1,2677,0,0.5042942045549881
1,2691,0,0.5004375165499276
1,2692,0,0.5005928667498492
1,2694,0,0.5006488523727901
1,2696,0,0.5020176565447607
1,2700,0,0.5005984904355033
1,2706,0,0.5000806645486774
1,2707,0,0.5013885433169464
1,2708,0,0.5028349113534515
1,2709,0,0.5003672319719011
1,2710,0,0.5061077461703123
1,2713,0,0.5001046684241779
1,2716,0,0.5005726098287734
1,2720,0,0.5001889929309044
1,2728,0,0.5004564517817154
1,2736,0,0.5000806645486774
1,2743,0,0.5024940091409119
1,2746,0,0.5016252064482465
1,2760,0,0.5000920593666346
1,2761,0,0.5003926651804793
1,2763,0,0.5036291314565715
1,2776,0,0.503636249507404
1,2790,0,0.5011227359480902
1,2792,0,0.5002739478056681
1,2794,0,0.5003730285322021
1,2795,0,0.5002819458127944
1,2800,0,0.5002448545812833
1,2801,0,0.5001636438161867
1,2802,0,0.500804067055785
1,2825,0,0.5002095648433411
1,2829,0,0.5002380658333885
1,2840,0,0.5002646083323877
1,2850,0,0.500100503329429
1,2854,0,0.500497036817475
1,2855,0,0.5001225026250272
1,2856,0,0.5002347658267499
1,2857,0,0.5001470204608546
1,2859,0,0.500502892835033
1,2866,0,0.5001178626419427
1,2876,0,0.5006272061161556
1,2878,0,0.500772253918409
1,2883,0,0.500233342073486
1,2888,0,0.5000806645486774
1,2893,0,0.5009956193881484
1,2898,0,0.5000806645486774
1,2907,0,0.5013413113187477
1,2909,0,0.5040525743289717
1,2922,0,0.5002285914179785
1,2928,0,0.5007735094646144
1,2935,0,0.516207580092128
1,2936,0,0.5002250657135335
1,2940,0,0.5010997096087174
1,2950,0,0.5012896109246935
1,2960,0,0.5004080408794277
1,2961,0,0.5028488225561706
1,2962,0,0.5001422932900025
1,2966,0,0.5020840997262052
1,2967,0,0.5040364086702694
1,2975,0,0.50066948312808
1,2976,0,0.5002566864637141
1,2980,0,0.5019654331767441
1,2986,0,0.5005171687632245
1,2987,0,0.5012861048432731
1,2989,0,0.5171014375711427
1,2991,0,0.5002389647722673
1,2994,0,0.5007632724099812
1,2998,0,0.5000806645486774
1,3008,0,0.5000806645486774
1,3022,0,0.5001607284017107
1,3023,0,0.5001323670382041
1,3025,0,0.5004911049503442
1,3026,0,0.5043931601001059
1,3035,0,0.5002950041547031
1,3043,0,0.5004889948640232
1,3052,0,0.5004109731188973
1,3055,0,0.5011284822604595
1,3057,0,0.500150458560059
1,3058,0,0.5004391328067948
1,3059,0,0.5015031306815223
1,3061,0,0.5123744004582129
1,3064,0,0.50323809714449
1,3065,0,0.5001874859291771
1,3068,0,0.5001593494202152
1,3069,0,0.5001496439696645
1,3072,0,0.5001207158719498
1,3074,0,0.5001189949477642
1,3081,0,0.502934159695331
1,3094,0,0.5003821844625445
1,3096,0,0.5002674912964196
1,3123,0,0.5003395453145182
1,3125,0,0.5000806645486774
1,3129,0,0.5001850775875795
1,3133,0,0.5001872576208861
1,3144,0,0.5009062494348723
1,3145,0,0.5001574198835391
1,3150,0,0.5014942089385493
1,3151,0,0.5018951564013502
1,3153,0,0.5002827384392347
1,3158,0,0.5006690666928176
1,3159,0,0.5010990834885389
1,3163,0,0.5003965152512556
1,3164,0,0.5000806645486774
1,3177,0,0.50024583527208
1,3184,0,0.5002341570876482
1,3211,0,0.5008436456234759
1,3214,0,0.5000806645486774
1,3222,0,0.5009494643818635
1,3223,0,0.506941961890511
1,3224,0,0.5001267234498576
1,3225,0,0.5005013836244174
1,3226,0,0.5002403044059597
1,3232,0,0.5005068888967283
1,3236,0,0.5004548639685328
1,3239,0,0.5001497586859887
1,3245,0,0.5028025886218367
1,3249,0,0.5010133800299241
1,3251,0,0.5003984047948317
1,3257,0,0.5022647981741556
1,3268,0,0.509376819513397
1,3269,0,0.5000806645486774
1,3276,0,0.5001010457155897
1,3278,0,0.5001277698699357
1,3286,0,0.5003462709113703
1,3290,0,0.5005421569177972
1,3295,0,0.50043763347178
1,3297,0,0.5001858427864732
1,3300,0,0.5006536127868552
1,3308,0,0.500153460431461
1,3317,0,0.5009363839162371
1,3319,0,0.5019125783146977
1,3322,0,0.5000913485718289
1,3329,0,0.5015150962393718
1,3338,0,0.5044212010608428
1,3351,0,0.5000794154737783
1,3352,0,0.5069093839124101
1,3354,0,0.5033482212251095
1,3359,0,0.5017083454790282
1,3360,0,0.5006424673141284
1,3361,0,0.5001385071541036
1,3365,0,0.5011797596920168
1,3366,0,0.5013623542982328
1,3375,0,0.5013904396499966
1,3377,0,0.5001153457040312
1,3380,0,0.5047934101503673
1,3383,0,0.5001163928639004
1,3388,0,0.5007968665691597
1,3393,0,0.5001805830365804
1,3395,0,0.5126412233888614
1,3417,0,0.5007956347185158
1,3418,0,0.5031403720378387
1,3425,0,0.5003464615832806
1,3427,0,0.500222483098298
1,3430,0,0.5003477092606016
1,3440,0,0.5016423939144159
1,3444,0,0.5002036764706601
1,3446,0,0.501614792428585
1,3448,0,0.500216123590066
1,3450,0,0.5033459405521112
1,3456,0,0.5029301819409941
1,3465,0,0.5002797737828336
1,3470,0,0.5029987551663216
1,3477,0,0.5000806645486774
1,3498,0,0.5001786307202936
1,3499,0,0.5030077353448378
1,3502,0,0.5001536480462664
1,3504,0,0.5006359121054278
1,3510,0,0.5003216733603553
1,3511,0,0.5007781142910978
1,3514,0,0.5026247806604353
1,3517,0,0.5004002369600025
1,3521,0,0.5002983763376753
1,3525,0,0.5000928183607067
1,3535,0,0.5021946509318952
1,3536,0,0.5073556323446418
1,3538,0,0.5007628396051332
1,3554,0,0.503424967590927
1,3556,0,0.5001592006800395
1,3560,0,0.5000806645486774
1,3561,0,0.5002774125848293
1,3567,0,0.5039362845184563
1,3575,0,0.5000916785259572
1,3581,0,0.5001934641942308
1,3587,0,0.5005555662613769
1,3591,0,0.5001759668735197
1,3599,0,0.5006125474237237
1,3601,0,0.5008588788844114
1,3604,0,0.5006255638558831
1,3605,0,0.5001094864001164
1,3610,0,0.5000806645486774
1,3611,0,0.5019994688968429
1,3615,0,0.5006085496154518
1,3619,0,0.5009921305935734
1,3640,0,0.500516489433093
1,3645,0,0.5008492817135427
1,3650,0,0.5006347123224729
1,3651,0,0.5021944927780377
1,3655,0,0.5005527693174893
1,3669,0,0.5002677806581087
1,3673,0,0.5035228643726729
1,3675,0,0.5001528056621909
1,3680,0,0.5004748300232856
1,3683,0,0.5003872338009817
1,3684,0,0.5001235665629572
1,3685,0,0.5002462247946121
1,3687,0,0.5006292169717667
1,3690,0,0.5005102767068271
1,3696,0,0.5005010280701897
1,3697,0,0.5002930573097941
1,3699,0,0.5001440082095968
1,3700,0,0.5057929345928942
1,3702,0,0.5001338098725098
1,3705,0,0.5015910941877884
1,3712,0,0.5015644267943614
1,3716,0,0.5004692662183217
1,3717,0,0.5002591764734148
1,3721,0,0.501988030062543
1,3727,0,0.5002635289641665
1,3730,0,0.5007485092740346
1,3732,0,0.5002935481606161
1,3735,0,0.5001018390760695
1,3737,0,0.5010748336394213
1,3743,0,0.5003128922896644
1,3745,0,0.5023235381015517
1,3748,0,0.5003722757408959
1,3752,0,0.5001283425194524
1,3757,0,0.5001341833691447
1,3761,0,0.5015960563784508
1,3775,0,0.5008370251035157
1,3782,0,0.5004150737050801
1,3783,0,0.5041957295210642
1,3788,0,0.5001491900016694
1,3792,0,0.5002107911165735
1,3796,0,0.5003048549053537
1,3830,0,0.5005612270333061
1,3850,0,0.5046504047053064
1,3851,0,0.5007662545809473
1,3854,0,0.5001568622191664
1,3856,0,0.5015792396981822
1,3857,0,0.5005997043490693
1,3859,0,0.5001438310973602
1,3861,0,0.5027768907379669
1,3874,0,0.5025618054187074
1,3885,0,0.5001182242292916
1,3888,0,0.5010901793159778
1,3890,0,0.5000806645486774
1,3894,0,0.5001840823382278
1,3898,0,0.5002036087193109
1,3903,0,0.5011995986158911
1,3909,0,0.500519064134329
1,3910,0,0.5010783924880164
1,3921,0,0.5003424959805262
1,3931,0,0.5000806645486774
1,3941,0,0.5019691103343611
1,3948,0,0.5008133094162169
1,3955,0,0.5072888216274777
1,3958,0,0.5002147622126809
1,3960,0,0.5000911734377025
1,3983,0,0.5007847523223998
1,3987,0,0.5001129320348456
1,3988,0,0.5004350305110867
1,3989,0,0.5005947829536994
1,3996,0,0.5012557083598504
1,4003,0,0.5001626970483872
1,4005,0,0.5006887109970855
1,4012,0,0.5003973992456984
1,4017,0,0.5006717422800508
1,4026,0,0.5001435711072403
1,4027,0,0.500211581585576
1,4037,0,0.5016288482498548
1,4038,0,0.500818071129218
1,4039,0,0.5003819966526745
1,4042,0,0.5004208736993887
1,4044,0,0.5010648662428582
1,4047,0,0.5002576322141714
1,4050,0,0.5008824281881293
1,4052,0,0.5002040647906245
1,4056,0,0.5001583268680171
1,4060,0,0.500387774950056
1,4066,0,0.5023605913879925
1,4067,0,0.5000917565596069
1,4071,0,0.5039939305964922
1,4077,0,0.5096098178094293
1,4078,0,0.500113932434204
1,4082,0,0.5003827107001619
1,4086,0,0.5001657700900753
1,4093,0,0.5014553349600346
1,4094,0,0.5001612820258027
1,4096,0,0.5001606609427662
1,4097,0,0.5004367332226266
1,4098,0,0.5002341488486914
1,4104,0,0.500311955379769
1,4106,0,0.5005767826706007
