X,A1: no motif,X,B1: 5 motif,X,C1: 3 motif
88.3957480314961,0.0113536040418234,88.3957480314961,0.0185047897092373,88.3957480314961,0.0406220721863416
88.6104724409449,0.0101670109649411,88.6104724409449,0.0174759183070216,88.6104724409449,0.0366286901379589
88.8251968503937,0.0095643531357293,88.8251968503937,0.0158162708321024,88.8251968503937,0.0336868089992825
89.0399212598425,0.00825001987338322,89.0399212598425,0.0140270683404622,89.0399212598425,0.0317811330452553
89.2546456692914,0.00556289610690572,89.2546456692914,0.0123739588819311,89.2546456692914,0.0306621292793146
89.4693700787402,0.00230600589442465,89.4693700787402,0.0113829779403458,89.4693700787402,0.0298702523148455
89.684094488189,-0.000677511159766937,89.684094488189,0.0112665841797754,89.684094488189,0.0288770330869924
89.8988188976378,-0.00321975960675625,89.8988188976378,0.0117651631029245,89.8988188976378,0.0282394695458731
90.1135433070866,-0.00476416189013027,90.1135433070866,0.0121070249738006,90.1135433070866,0.0279947646513629
90.3282677165354,-0.0047596185007555,90.3282677165354,0.0118322262504189,90.3282677165354,0.0270572831898942
90.5429921259843,-0.0030731685093298,90.5429921259843,0.0114508878058911,90.5429921259843,0.025281449257521
90.7577165354331,0.000263898925092726,90.7577165354331,0.0108986284243072,90.7577165354331,0.0235885200042611
90.9724409448819,0.0049918083693331,90.9724409448819,0.00930839988479607,90.9724409448819,0.0223242319357247
91.1871653543307,0.0102438548372446,91.1871653543307,0.00649000463839656,91.1871653543307,0.0211378158740468
91.4018897637795,0.0150123964909576,91.4018897637795,0.00350525430052264,91.4018897637795,0.0196639855015606
91.6166141732284,0.0191376737524139,91.6166141732284,0.00178956134832544,91.6166141732284,0.0177622881133968
91.8313385826772,0.0226664258826771,91.8313385826772,0.00187659526584029,91.8313385826772,0.0156326295616545
92.046062992126,0.0249334911677384,92.046062992126,0.00352871031521339,92.046062992126,0.0137195827693297
92.2607874015748,0.02512491494338,92.2607874015748,0.00625025354448261,92.2607874015748,0.0128293539349813
92.4755118110236,0.0235910032493321,92.4755118110236,0.00940993684006679,92.4755118110236,0.0130080938986434
92.6902362204725,0.0215774385133886,92.6902362204725,0.012329288433608,92.6902362204725,0.0137917247445701
92.9049606299213,0.0203125640004685,92.9049606299213,0.0150229134831966,92.9049606299213,0.0150494606724024
93.1196850393701,0.0205027522812969,93.1196850393701,0.0172025819023862,93.1196850393701,0.0166725441575562
93.3344094488189,0.0218574069022255,93.3344094488189,0.0182454086218113,93.3344094488189,0.0188373023869409
93.5491338582677,0.0237322643798894,93.5491338582677,0.018265654269274,93.5491338582677,0.0209321593180852
93.7638582677165,0.0254846684816209,93.7638582677165,0.0176437426645612,93.7638582677165,0.0221164086658822
93.9785826771654,0.0267114053787108,93.9785826771654,0.0169566317876292,93.9785826771654,0.0226313412373991
94.1933070866142,0.0274210085731631,94.1933070866142,0.0168210230886383,94.1933070866142,0.0229992734225678
94.408031496063,0.0272984688060265,94.408031496063,0.0177022834294918,94.408031496063,0.0234165728865218
94.6227559055118,0.0260058415675618,94.6227559055118,0.0192944632701122,94.6227559055118,0.0236479813036542
94.8374803149606,0.0239900400309863,94.8374803149606,0.0207286790489477,94.8374803149606,0.0232859255507814
95.0522047244095,0.0221834234777313,95.0522047244095,0.0207754971614395,95.0522047244095,0.0222266638614739
95.2669291338583,0.0214131229337342,95.2669291338583,0.0192343828803498,95.2669291338583,0.0210952513327507
95.4816535433071,0.02138588943034,95.4816535433071,0.0169948841496649,95.4816535433071,0.0206033813819862
95.6963779527559,0.0209832973741291,95.6963779527559,0.0148798833446751,95.6963779527559,0.0205287252771605
95.9111023622047,0.0199970706975055,95.9111023622047,0.013937885337654,95.9111023622047,0.0204931086831133
96.1258267716536,0.0186655852232329,96.1258267716536,0.0143500669690164,96.1258267716536,0.0207170853836021
96.3405511811024,0.0169950841608749,96.3405511811024,0.0147810763164899,96.3405511811024,0.0212280506285713
96.5552755905512,0.0157563947238122,96.5552755905512,0.0147223009630036,96.5552755905512,0.0216917495241783
96.77,0.0157563947238122,96.77,0.0147223009630036,96.77,0.0216917495241783

