Text,X,Temperature,X,Acquisitions
6:04,364.11,90.25,,
6:04,364.52,90.28,,
6:04,364.93,90.32,,
6:05,365.35,90.35,,
6:05,365.76,90.38,,
6:06,366.17,90.41,,
6:06,366.58,90.44,,
6:07,367,90.47,,
6:07,367.41,90.48,,
6:07,367.82,90.54,,
6:08,368.23,90.57,,
6:08,368.65,90.6,,
6:09,369.06,90.66,,
6:09,369.47,90.66,,
6:09,369.88,90.71,,
6:10,370.29,90.75,,
6:10,370.71,90.78,,
6:11,371.12,90.82,,
6:11,371.53,90.85,,
6:11,371.94,90.85,,
6:12,372.36,90.91,,
6:12,372.77,90.94,,
6:13,373.18,90.97,,
6:13,373.6,91,,
6:14,374.01,91.03,,
6:14,374.42,91.06,,
6:14,374.83,91.12,,
6:15,375.25,91.13,,
6:15,375.66,91.16,,
6:16,376.07,91.2,,
6:16,376.48,91.23,,
6:16,376.9,91.26,,
6:17,377.31,91.29,,
6:17,377.72,91.32,,
6:18,378.13,91.37,,
6:18,378.55,91.4,,
6:18,378.96,91.43,,
6:19,379.37,91.44,,
6:19,379.79,91.51,,
6:20,380.2,91.54,,
6:20,380.61,91.57,,
6:21,381.02,91.6,,
6:21,381.44,91.63,,
6:21,381.85,91.66,,
6:22,382.26,91.69,,
6:22,382.67,91.72,,
6:23,383.09,91.76,,
6:23,383.5,91.79,,
6:23,383.91,91.83,,
6:24,384.32,91.86,,
6:24,384.74,91.89,,
6:25,385.15,91.92,,
6:25,385.56,91.95,,
6:25,385.97,91.98,,
6:26,386.39,92.03,,
6:26,386.8,92.03,,
6:27,387.21,92.1,,
6:27,387.62,92.14,,
6:28,388.04,92.17,,
6:28,388.45,92.2,,
6:28,388.86,92.23,,
6:29,389.27,92.26,,
6:29,389.68,92.29,,
6:30,390.1,92.32,,
6:30,390.51,92.35,,
6:30,390.92,92.39,,
6:31,391.34,92.42,,
6:31,391.75,92.43,,
6:32,392.16,92.49,,
6:32,392.57,92.52,,
6:32,392.99,92.55,,
6:33,393.4,92.58,,
6:33,393.81,92.61,,
6:34,394.22,92.65,,
6:34,394.64,92.68,,
6:35,395.05,92.71,,
6:35,395.46,92.73,,
6:35,395.87,92.77,,
6:36,396.29,92.8,,
6:36,396.72,92.87,,
6:37,397.14,92.9,,
6:37,397.55,92.93,,
6:37,397.96,92.96,,
6:38,398.38,92.99,,
6:38,398.79,93.02,,
6:39,399.2,93.05,,
6:39,399.61,93.09,,
6:40,400.02,93.13,,
6:40,400.44,93.16,,
6:40,400.85,93.19,,
6:41,401.26,93.22,,
6:41,401.68,93.25,,
6:42,402.09,93.28,,
6:42,402.5,93.32,,
6:42,402.91,93.35,,
6:43,403.33,93.38,,
6:43,403.74,93.41,,
6:44,404.15,93.41,,
6:44,404.56,93.47,,
6:44,404.98,93.51,,
6:45,405.39,93.54,,
6:45,405.8,93.57,,
6:46,406.21,93.6,,
6:46,406.62,93.63,,
6:47,407.04,93.7,,
6:47,407.45,93.7,,
6:47,407.86,93.74,,
6:48,408.28,93.77,,
6:48,408.69,93.8,,
6:49,409.1,93.83,,
6:49,409.52,93.86,,
6:49,409.93,93.89,,
6:50,410.34,93.96,,
6:50,410.75,93.99,,
6:51,411.16,94.02,,
6:51,411.58,94.06,,
6:51,411.99,94.1,,
6:52,412.4,94.1,,
6:52,412.81,94.12,,
6:53,413.23,94.15,,
6:53,413.64,94.21,,
6:54,414.05,94.25,,
6:54,414.46,94.28,,
6:54,414.88,94.28,,
6:55,415.29,94.31,,
6:55,415.7,94.37,,
6:56,416.12,94.4,,
6:56,416.53,94.41,,
6:56,416.94,94.48,,
6:57,417.35,94.51,,
6:57,417.77,94.54,,
6:58,418.18,94.57,,
6:58,418.59,94.61,,
6:59,419,94.64,,
6:59,419.42,94.64,,
6:59,419.83,94.67,,
7:00,420.24,94.74,,
7:00,420.65,94.78,,
7:01,421.06,94.78,,
7:01,421.48,94.8,,
7:01,421.89,94.86,,
7:02,422.3,94.89,,
7:02,422.71,94.93,,
7:03,423.13,94.96,,
7:03,423.54,95.02,,
7:03,423.95,95.02,,
7:04,424.36,95.06,,
7:04,424.78,95.1,,
7:05,425.19,95.13,,
7:05,425.6,95.16,,
7:06,426.03,95.19,,
7:06,426.44,95.23,,
7:06,426.85,95.26,,
7:07,427.27,95.29,,
7:07,427.68,95.32,,
7:08,428.09,95.36,,
7:08,428.5,95.39,,
7:08,428.92,95.42,,
7:09,429.33,95.43,,
7:09,429.74,95.48,,
7:10,430.15,95.52,,
7:10,430.56,95.55,,
7:10,430.98,95.58,,
7:11,431.39,95.61,,
7:11,431.8,95.65,,
7:12,432.21,95.68,,
7:12,432.63,95.71,,
7:13,433.04,95.75,,
7:13,433.45,95.78,,
7:13,433.87,95.82,,
7:14,434.28,95.85,,
7:14,434.69,95.88,,
7:15,435.1,95.91,,
7:15,435.52,95.95,,
7:15,435.93,95.98,,
7:16,436.34,96.01,,
7:16,436.75,96.05,,
7:17,437.17,96.11,,
7:17,437.58,96.12,,
7:17,437.99,96.15,,
7:18,438.41,96.17,,
7:18,438.82,96.21,,
7:19,439.23,96.24,,
7:19,439.64,96.27,,
7:20,440.06,96.31,,
7:20,440.47,96.34,,
7:20,440.88,96.37,,
7:21,441.29,96.4,,
7:21,441.71,96.44,,
7:22,442.12,96.45,,
7:22,442.53,96.51,,
7:22,442.94,96.54,,
7:23,443.35,96.58,,
7:23,443.77,96.61,,
7:24,444.18,96.64,,
7:24,444.59,96.68,,
7:25,445.01,96.71,,
7:25,445.42,96.74,,
7:25,445.83,96.78,,
7:26,446.24,96.82,,
7:26,446.66,96.85,,
7:27,447.07,96.87,,
7:27,447.48,96.87,,
7:27,447.89,96.9,,
7:28,448.3,96.9,,
7:28,448.72,96.9,,
7:29,449.15,96.9,,
7:29,449.57,96.9,,
7:29,449.98,96.37,,
7:30,450.39,95.43,,
7:30,450.8,94.4,,
7:31,451.22,93.32,,
7:31,451.63,92.23,,
7:32,452.04,90.91,,
7:32,452.46,89.92,,
7:32,452.87,88.96,,
7:33,453.28,88,,
7:33,453.69,87.09,,
7:34,454.11,86.21,,
7:34,454.52,85.34,,
7:34,454.93,84.49,,
7:35,455.35,83.4,,
7:35,455.76,82.54,,
7:36,456.17,81.69,,
7:36,456.58,80.85,,
7:37,457,79.99,,
7:37,457.41,79.14,,
7:37,457.82,78.29,,
7:38,458.23,77.43,,
7:38,458.64,76.35,,
7:39,459.06,75.49,,
7:39,459.47,74.64,,
7:39,459.88,73.77,,
7:40,460.29,72.92,,
7:40,460.71,72.05,,
7:41,461.12,71.18,,
7:41,461.53,70.31,,
7:41,461.94,69.26,,
7:42,462.36,68.38,,
7:42,462.77,67.52,,
7:43,463.18,66.66,,
7:43,463.59,65.78,,
7:44,464.01,64.91,,
7:44,464.42,64.06,,
7:44,464.83,63.21,,
7:45,465.24,62.16,,
7:45,465.66,61.29,,
7:46,466.07,60.43,,
7:46,466.48,59.59,,
7:46,466.9,58.74,,
7:47,467.31,57.92,,
7:47,467.72,57.08,,
7:48,468.13,56.24,,
7:48,468.55,55.23,,
7:48,468.96,54.44,,
7:49,469.37,53.66,,
7:49,469.78,52.88,,
7:50,470.2,52.09,,
7:50,470.61,51.34,,
7:51,471.02,50.64,,
7:51,471.43,49.86,,
7:51,471.85,48.95,,
7:52,472.26,48.26,,
7:52,472.67,47.56,,
7:53,473.08,46.85,,
7:53,473.49,46.21,,
7:53,473.91,45.52,,
7:54,474.32,44.85,,
7:54,474.73,44.15,,
7:55,475.14,43.34,,
7:55,475.56,42.73,,
7:55,475.97,42.07,,
7:56,476.38,41.46,,
7:56,476.8,40.86,,
7:57,477.21,40.26,,
7:57,477.62,39.65,,
7:58,478.03,39.02,,
7:58,478.45,38.35,,
7:58,478.86,37.72,,
7:59,479.27,37.16,,
7:59,479.69,36.6,,
8:00,480.1,36.03,,
8:00,480.51,35.5,,
8:00,480.92,34.95,,
8:01,481.34,34.42,,
8:01,481.75,33.76,,
8:02,482.16,33.25,,
8:02,482.57,33.04,,
8:02,482.99,33.5,,
8:03,483.4,35.01,,
8:03,483.81,36.31,,
8:04,484.22,37.02,,
8:04,484.63,37.36,,
8:05,485.05,37.49,,
8:05,485.46,37.49,,
8:05,485.87,37.4,,
8:06,486.28,37.36,,
8:06,486.7,37.35,,
8:07,487.11,37.25,,
8:07,487.52,37.21,,
8:07,487.93,37.16,,
8:08,488.35,37.21,,
8:08,488.76,37.21,,
8:09,489.17,37.21,,
8:09,489.58,37.21,,
8:10,490,37.16,,
8:10,490.41,37.12,,
8:10,490.82,37.12,,
8:11,491.24,37.16,,
8:11,491.65,37.16,,
8:12,492.06,37.16,,
8:12,492.47,37.12,,
8:12,492.89,37.12,,
8:13,493.3,37.07,,
8:13,493.71,37.07,,
8:14,494.13,37.07,,
8:14,494.54,37.12,,
8:14,494.95,37.12,,
8:15,495.36,37.12,,
8:15,495.77,37.07,,
8:16,496.18,37.02,,
8:16,496.6,37.07,,
8:17,497.01,37.07,,
8:17,497.42,37.07,,
8:17,497.83,37.07,,
8:18,498.25,37.02,,
8:18,498.66,37.02,,
8:19,499.07,37.02,,
8:19,499.49,37.07,,
8:19,499.9,37.07,,
8:20,500.31,37.02,,
8:20,500.72,37.02,,
8:21,501.14,37.07,,
8:21,501.55,37.02,,
8:21,501.96,37.02,,
8:22,502.38,37.02,,
8:22,502.79,37.02,,
8:23,503.2,37.02,,
8:23,503.61,37.02,,
8:24,504.03,37.02,,
8:24,504.44,37.07,,
8:24,504.85,37.02,,
8:25,505.26,37.02,,
8:25,505.67,37.02,,
8:26,506.09,36.97,,
8:26,506.5,37.02,,
8:26,506.91,36.97,,
8:27,507.32,37.02,,
8:27,507.74,37.02,,
8:28,508.15,37.02,,
8:28,508.56,37.02,,
8:28,508.97,37.02,,
8:29,509.39,36.97,,
8:29,509.8,37.02,,
8:30,510.21,37.02,,
8:30,510.62,37.02,,
8:31,511.04,37.02,,
8:31,511.45,37.02,,

