seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
223,0.99695635,0,0.9707464,0.5422525956104614
224,1.0021892,0,0.97159874,0.07241424628729132
225,1.0032926,0,0.970806,0.5093967669864634
226,1.0010002,0,0.97094357,0.4335655145222762
227,1.0060086,0,0.9708464,0.4871205151793928
228,0.99863166,0,0.97116864,0.30950190563806024
229,0.99724466,0,0.9711324,0.3294782494414509
230,0.9986686,0,0.970816,0.5038769877776317
231,1.0012996,0,0.9709575,0.42587725062426074
232,0.9994435,0,0.9708942,0.4607701406229465
233,1.0050623,0,0.970819,0.5022341963464318
234,1.0066512,0,0.97117746,0.3046392430017085
235,1.0017755,0,0.9707042,0.5655145222762519
236,0.99789673,0,0.9707159,0.5590747798659482
237,1.0057666,0,0.9711368,0.327046918123275
238,1.0027003,0,0.9706454,0.5979103692995138
239,0.9950628,0,0.97078836,0.5191220922591668
240,1.002573,0,0.97069824,0.5688001051386515
241,0.9972993,0,0.9705261,0.6636877382047575
242,0.9984413,0,0.97113454,0.32829543961098695
243,1.0017036,0,0.97078204,0.5226048100933105
244,0.99932384,0,0.9712182,0.2821658562228939
245,1.0032811,0,0.97114134,0.3245498751478513
246,1.0075469,0,0.97090423,0.4552503614141149
247,1.0068879,0,0.9709722,0.41779471678275726
248,1.0018733,0,0.97096074,0.4241030358785649
249,0.9991132,0,0.97062624,0.608489946116441
250,0.9978654,0,0.97059727,0.624457878827704
251,0.9989223,0,0.97097886,0.4141148639768695
252,0.99498534,0,0.97112834,0.3317124457878827
253,1.0059466,0,0.9706254,0.608949927717177
254,0.9976234,0,0.97023165,0.8259955316073071
255,1.0002578,0,0.9709593,0.4248915757655408
256,1.0019977,0,0.9709891,0.40846366145354185
257,1.0022037,0,0.9711274,0.33223813904586674
258,0.9981386,0,0.9711058,0.344131949007754
259,0.99925715,0,0.9709209,0.4460507293993955
260,1.0025846,0,0.97092783,0.4422394532790117
261,1.004203,0,0.9706521,0.5942305164936259
262,1.0020446,0,0.97078633,0.5202391904323826
263,1.0018783,0,0.9709493,0.43041135497437244
264,0.99941355,0,0.9708971,0.4591930608489946
265,1.0034097,0,0.9708735,0.4722039689840978
266,0.99938864,0,0.97082925,0.4965829938231042
267,0.9905283,0,0.9709853,0.4105664344854777
268,1.0001243,0,0.9706694,0.5847023261926666
269,1.0025623,0,0.9709742,0.41667761860954133
270,1.003327,0,0.9708122,0.5059797608095676
271,1.003589,0,0.970752,0.5391641477198055
272,0.9852723,0,0.9705763,0.6360231305033512
