seq_id,true_efficiency,binary_label,pred_efficiency,pred_probability
46,1.0021029,0,1.0572367,0.4139225232289474
47,1.0049697,0,1.0506597,0.623932762617477
48,1.0037171,0,1.060732,0.3023131882562968
49,0.9990069,0,1.0534711,0.5341611124010794
50,1.0048643,0,1.0628443,0.23486645020573937
51,1.0003629,0,1.0539716,0.5181777694881448
52,1.0028256,0,1.0584636,0.37474639432684587
53,1.0034416,0,1.0546758,0.49569298582853405
54,1.0000235,0,1.0575439,0.4041132651468724
55,0.9999033,0,1.054408,0.5042461107452676
56,0.99506074,0,1.0518419,0.5861840577668997
57,1.0037955,0,1.0476637,0.7195968193185668
58,1.0017385,0,1.056776,0.42863070065585374
59,1.0045544,0,1.0546901,0.4952362101320462
60,1.0047814,0,1.0595193,0.341036347926048
61,1.0059922,0,1.0504837,0.6295511036842767
62,1.0050837,0,1.0564582,0.4387787340461572
63,0.9966708,0,1.0536358,0.5289005789631953
64,0.9942565,0,1.0525144,0.5647079871036995
65,1.0030701,0,1.0625895,0.2430008640673592
66,1.0030115,0,1.0577707,0.3968695638934038
67,0.99992347,0,1.0470777,0.738309397018016
68,1.002605,0,1.0535188,0.5326385267461202
69,0.98599964,0,1.0513794,0.6009493321558671
70,0.9962626,0,1.0575135,0.405083913501909
71,1.0040159,0,1.0603911,0.31319967568925544
72,1.0022961,0,1.057798,0.39599788360593957
73,0.9931806,0,1.0567057,0.43087651449691866
74,1.0000757,0,1.054171,0.5118133614504151
75,1.0017174,0,1.0625706,0.24360609186520554
76,1.005382,0,1.0572124,0.4146990419129766
77,1.0089653,0,1.0553738,0.47340613830406797
78,1.0016671,0,1.0549579,0.48668689167945
79,1.0003302,0,1.0621104,0.2582990434355623
80,0.99676865,0,1.0519248,0.5835347587272707
81,0.9998487,0,1.056958,0.4228220363821842
82,1.0021762,0,1.0566919,0.4313180643368568
83,0.99650735,0,1.0502428,0.6372439677059583
84,1.0017009,0,1.0600133,0.32526236054067015
